Preprocessed Review Text,Review Token,True Sentiment,FCNN Sentiment,RNN Sentiment
love dress moment saw onlin debat order sure color would work pale skin wow pretti fit like glove fact almost hard time zip side fabric chang tie waist beauti addit chest seem roomi enough dd petit fit surplic may give bigger chest skirt kind lace look pleat time complaint side zipper,"['love', 'dress', 'moment', 'saw', 'onlin', 'debat', 'order', 'sure', 'color', 'would', 'work', 'pale', 'skin', 'wow', 'pretti', 'fit', 'like', 'glove', 'fact', 'almost', 'hard', 'time', 'zip', 'side', 'fabric', 'chang', 'tie', 'waist', 'beauti', 'addit', 'chest', 'seem', 'roomi', 'enough', 'dd', 'petit', 'fit', 'surplic', 'may', 'give', 'bigger', 'chest', 'skirt', 'kind', 'lace', 'look', 'pleat', 'time', 'complaint', 'side', 'zipper']",Positive,Positive,Positive
sweater comfi look good first time tri howev materi thin slightli see one wear complet stretch made long sleev awkward wear without wash wear third time wore discov larg hole armpit like due excess wash would recommend sweater,"['sweater', 'comfi', 'look', 'good', 'first', 'time', 'tri', 'howev', 'materi', 'thin', 'slightli', 'see', 'one', 'wear', 'complet', 'stretch', 'made', 'long', 'sleev', 'awkward', 'wear', 'without', 'wash', 'wear', 'third', 'time', 'wore', 'discov', 'larg', 'hole', 'armpit', 'like', 'due', 'excess', 'wash', 'would', 'recommend', 'sweater']",Negative,Negative,Negative
purchas dress wear new orlean may perfect sandal casual dinner sad hope fabric bit heavi sleev tight thin arm color bit background color gray flatter yellow design purchas larg size usual fit bit flow tight around especi around bust area go return,"['purchas', 'dress', 'wear', 'new', 'orlean', 'may', 'perfect', 'sandal', 'casual', 'dinner', 'sad', 'hope', 'fabric', 'bit', 'heavi', 'sleev', 'tight', 'thin', 'arm', 'color', 'bit', 'background', 'color', 'gray', 'flatter', 'yellow', 'design', 'purchas', 'larg', 'size', 'usual', 'fit', 'bit', 'flow', 'tight', 'around', 'especi', 'around', 'bust', 'area', 'go', 'return']",Neutral,Neutral,Neutral
love materi color concept dress much larg sacklik lb pearshap purchas regular xs given state length descript length right much larg throughout sure even xx help sadli go back,"['love', 'materi', 'color', 'concept', 'dress', 'much', 'larg', 'sacklik', 'lb', 'pearshap', 'purchas', 'regular', 'xs', 'given', 'state', 'length', 'descript', 'length', 'right', 'much', 'larg', 'throughout', 'sure', 'even', 'xx', 'help', 'sadli', 'go', 'back']",Neutral,Neutral,Neutral
look nice page work bodi made look big boxi mayb superskinni fine,"['look', 'nice', 'page', 'work', 'bodi', 'made', 'look', 'big', 'boxi', 'mayb', 'superskinni', 'fine']",Negative,Negative,Negative
absolut fell love dress store immedi scoop black wore time hot summer day perfect comfort easi throw dress decid hand wash instead dri clean usual hang dri becam significantli transluc longer wear dress see everyth though fabric complet chang wet,"['absolut', 'fell', 'love', 'dress', 'store', 'immedi', 'scoop', 'black', 'wore', 'time', 'hot', 'summer', 'day', 'perfect', 'comfort', 'easi', 'throw', 'dress', 'decid', 'hand', 'wash', 'instead', 'dri', 'clean', 'usual', 'hang', 'dri', 'becam', 'significantli', 'transluc', 'longer', 'wear', 'dress', 'see', 'everyth', 'though', 'fabric', 'complet', 'chang', 'wet']",Negative,Negative,Negative
simpli mad dress smaller top larger hip bust mellow b could see work c cup also dress extrem flatter bodi type bodic fit like made fit fine without bra perfectli semi pad strapless got dress wear summer wed textur color beauti pair simpl jewelri nude heel great find excel qualiti definit,"['simpli', 'mad', 'dress', 'smaller', 'top', 'larger', 'hip', 'bust', 'mellow', 'b', 'could', 'see', 'work', 'c', 'cup', 'also', 'dress', 'extrem', 'flatter', 'bodi', 'type', 'bodic', 'fit', 'like', 'made', 'fit', 'fine', 'without', 'bra', 'perfectli', 'semi', 'pad', 'strapless', 'got', 'dress', 'wear', 'summer', 'wed', 'textur', 'color', 'beauti', 'pair', 'simpl', 'jewelri', 'nude', 'heel', 'great', 'find', 'excel', 'qualiti', 'definit']",Positive,Positive,Positive
got red short sleev shirt cute fit boxi got small way wide far wider shorter waist pictur show sad return make look like squar shape,"['got', 'red', 'short', 'sleev', 'shirt', 'cute', 'fit', 'boxi', 'got', 'small', 'way', 'wide', 'far', 'wider', 'shorter', 'waist', 'pictur', 'show', 'sad', 'return', 'make', 'look', 'like', 'squar', 'shape']",Neutral,Neutral,Neutral
quit pair retail pant jean favorit cord got last year similar saw fun pair order tri even beauti person onlin small like tad snugi could even get button across meet buttonhol never problem fit retail pant extradepress first time,"['quit', 'pair', 'retail', 'pant', 'jean', 'favorit', 'cord', 'got', 'last', 'year', 'similar', 'saw', 'fun', 'pair', 'order', 'tri', 'even', 'beauti', 'person', 'onlin', 'small', 'like', 'tad', 'snugi', 'could', 'even', 'get', 'button', 'across', 'meet', 'buttonhol', 'never', 'problem', 'fit', 'retail', 'pant', 'extradepress', 'first', 'time']",Negative,Negative,Negative
accord size chart order could get blous zip around ribcag one spot keep fat brought store exchang could breath refer part fit ddd would fit fine think,"['accord', 'size', 'chart', 'order', 'could', 'get', 'blous', 'zip', 'around', 'ribcag', 'one', 'spot', 'keep', 'fat', 'brought', 'store', 'exchang', 'could', 'breath', 'refer', 'part', 'fit', 'ddd', 'would', 'fit', 'fine', 'think']",Neutral,Neutral,Neutral
lb tri dress red look great love slim effect could wear work length appropri fit great pain get reason tri get bottom kept get stuck hip eventu got head pain got frustrat fabric okay expect slightli better qualiti fabric price,"['lb', 'tri', 'dress', 'red', 'look', 'great', 'love', 'slim', 'effect', 'could', 'wear', 'work', 'length', 'appropri', 'fit', 'great', 'pain', 'get', 'reason', 'tri', 'get', 'bottom', 'kept', 'get', 'stuck', 'hip', 'eventu', 'got', 'head', 'pain', 'got', 'frustrat', 'fabric', 'okay', 'expect', 'slightli', 'better', 'qualiti', 'fabric', 'price']",Positive,Neutral,Negative
tunic way price style qualiti fit comfort run size larger realli flatter jut kind hang look littl deep v cut work top well top support price felt like someth could find depart store way less return,"['tunic', 'way', 'price', 'style', 'qualiti', 'fit', 'comfort', 'run', 'size', 'larger', 'realli', 'flatter', 'jut', 'kind', 'hang', 'look', 'littl', 'deep', 'v', 'cut', 'work', 'top', 'well', 'top', 'support', 'price', 'felt', 'like', 'someth', 'could', 'find', 'depart', 'store', 'way', 'less', 'return']",Neutral,Neutral,Neutral
seem like peopl love tee might well return like front hung front long back would kept front short enough wear thick pant untuck might kept seem like top would look good leg skirt like materi though thin look great shoulder neck area like back shirt look tri wear,"['seem', 'like', 'peopl', 'love', 'tee', 'might', 'well', 'return', 'like', 'front', 'hung', 'front', 'long', 'back', 'would', 'kept', 'front', 'short', 'enough', 'wear', 'thick', 'pant', 'untuck', 'might', 'kept', 'seem', 'like', 'top', 'would', 'look', 'good', 'leg', 'skirt', 'like', 'materi', 'though', 'thin', 'look', 'great', 'shoulder', 'neck', 'area', 'like', 'back', 'shirt', 'look', 'tri', 'wear']",Neutral,Neutral,Positive
love look blous onlin realli want cute eyelet top summer blous look great packag fit good b bra size top tight across chest billow back armhol far forward fairli short short waist realli want top work return went one size back blous would ridicul larg top e,"['love', 'look', 'blous', 'onlin', 'realli', 'want', 'cute', 'eyelet', 'top', 'summer', 'blous', 'look', 'great', 'packag', 'fit', 'good', 'b', 'bra', 'size', 'top', 'tight', 'across', 'chest', 'billow', 'back', 'armhol', 'far', 'forward', 'fairli', 'short', 'short', 'waist', 'realli', 'want', 'top', 'work', 'return', 'went', 'one', 'size', 'back', 'blous', 'would', 'ridicul', 'larg', 'top', 'e']",Negative,Negative,Negative
great qualiti hang nice tt fit hit ankl,"['great', 'qualiti', 'hang', 'nice', 'tt', 'fit', 'hit', 'ankl']",Positive,Positive,Positive
love style colordesign dress simpli short front slip also slightli tight hip wish longer,"['love', 'style', 'colordesign', 'dress', 'simpli', 'short', 'front', 'slip', 'also', 'slightli', 'tight', 'hip', 'wish', 'longer']",Neutral,Neutral,Neutral
sens pretti big pretti big order xs xx xs petit big usual xs petit xs shorter definit need xx petit lb dd inch waist said realli cute fun flirt romant flirti girl next door flirti navi white stripe classic last season cut flatter realli love,"['sens', 'pretti', 'big', 'pretti', 'big', 'order', 'xs', 'xx', 'xs', 'petit', 'big', 'usual', 'xs', 'petit', 'xs', 'shorter', 'definit', 'need', 'xx', 'petit', 'lb', 'dd', 'inch', 'waist', 'said', 'realli', 'cute', 'fun', 'flirt', 'romant', 'flirti', 'girl', 'next', 'door', 'flirti', 'navi', 'white', 'stripe', 'classic', 'last', 'season', 'cut', 'flatter', 'realli', 'love']",Positive,Positive,Positive
dress beauti want like could hardli wait reveiv fit beauti snug except around arm huge could wear tshirt underneat,"['dress', 'beauti', 'want', 'like', 'could', 'hardli', 'wait', 'reveiv', 'fit', 'beauti', 'snug', 'except', 'around', 'arm', 'huge', 'could', 'wear', 'tshirt', 'underneat']",Neutral,Neutral,Neutral
tri jacket found extrem flatter knit soft feel like sweater jacket constrict usual small medium small plenti big fur collar special touch one tri sever loos thread hang seam seam pucker bit love jacket feel qualiti construct would expect howev fit flatter,"['tri', 'jacket', 'found', 'extrem', 'flatter', 'knit', 'soft', 'feel', 'like', 'sweater', 'jacket', 'constrict', 'usual', 'small', 'medium', 'small', 'plenti', 'big', 'fur', 'collar', 'special', 'touch', 'one', 'tri', 'sever', 'loos', 'thread', 'hang', 'seam', 'seam', 'pucker', 'bit', 'love', 'jacket', 'feel', 'qualiti', 'construct', 'would', 'expect', 'howev', 'fit', 'flatter']",Positive,Positive,Positive
run small usual size sm retail cloth refer tie around waist dress function tie relax bit give room around waist could fasten button close dress size size fit enough fasten button lot extra fabric arm hole larg pretti vibrant color size warn larg armhol,"['run', 'small', 'usual', 'size', 'sm', 'retail', 'cloth', 'refer', 'tie', 'around', 'waist', 'dress', 'function', 'tie', 'relax', 'bit', 'give', 'room', 'around', 'waist', 'could', 'fasten', 'button', 'close', 'dress', 'size', 'size', 'fit', 'enough', 'fasten', 'button', 'lot', 'extra', 'fabric', 'arm', 'hole', 'larg', 'pretti', 'vibrant', 'color', 'size', 'warn', 'larg', 'armhol']",Negative,Negative,Negative
dresss much shorter describ see thru though guess tell pictur expect price,"['dresss', 'much', 'shorter', 'describ', 'see', 'thru', 'though', 'guess', 'tell', 'pictur', 'expect', 'price']",Negative,Negative,Negative
tri size x small store lb troubl get head dress felt tight neck chock dress color nice tight neck odd arm hole would recommend dress reason,"['tri', 'size', 'x', 'small', 'store', 'lb', 'troubl', 'get', 'head', 'dress', 'felt', 'tight', 'neck', 'chock', 'dress', 'color', 'nice', 'tight', 'neck', 'odd', 'arm', 'hole', 'would', 'recommend', 'dress', 'reason']",Negative,Negative,Negative
love sweater sort like tunic sort like vest pair leg white long sleev tee underneath lb xs fit well love versatil design,"['love', 'sweater', 'sort', 'like', 'tunic', 'sort', 'like', 'vest', 'pair', 'leg', 'white', 'long', 'sleev', 'tee', 'underneath', 'lb', 'xs', 'fit', 'well', 'love', 'versatil', 'design']",Positive,Positive,Positive
saw store want tri could justifi buy anoth denim shirt price went sale other said run bit small though chestshould size one size still slightli fit broad shoulder use afraid pleat would give matern look although chest size larg loos overli sokinda like current swing top trend,"['saw', 'store', 'want', 'tri', 'could', 'justifi', 'buy', 'anoth', 'denim', 'shirt', 'price', 'went', 'sale', 'other', 'said', 'run', 'bit', 'small', 'though', 'chestshould', 'size', 'one', 'size', 'still', 'slightli', 'fit', 'broad', 'shoulder', 'use', 'afraid', 'pleat', 'would', 'give', 'matern', 'look', 'although', 'chest', 'size', 'larg', 'loos', 'overli', 'sokinda', 'like', 'current', 'swing', 'top', 'trend']",Positive,Positive,Neutral
receiv moss skirt today materi felt soft like good qualiti lb order size regular unfortun skirt huge also long knee cut flatter materi stuck wide side possibl smaller size petit would help sold alreadi moss plu sure stick would fix might cut skirt work return,"['receiv', 'moss', 'skirt', 'today', 'materi', 'felt', 'soft', 'like', 'good', 'qualiti', 'lb', 'order', 'size', 'regular', 'unfortun', 'skirt', 'huge', 'also', 'long', 'knee', 'cut', 'flatter', 'materi', 'stuck', 'wide', 'side', 'possibl', 'smaller', 'size', 'petit', 'would', 'help', 'sold', 'alreadi', 'moss', 'plu', 'sure', 'stick', 'would', 'fix', 'might', 'cut', 'skirt', 'work', 'return']",Neutral,Neutral,Neutral
sure receiv part dress mistak receiv chiffon shell slip pictur make kind difficult wear entir thing sheer high hope sadli return xs stock ca even reorder bummer,"['sure', 'receiv', 'part', 'dress', 'mistak', 'receiv', 'chiffon', 'shell', 'slip', 'pictur', 'make', 'kind', 'difficult', 'wear', 'entir', 'thing', 'sheer', 'high', 'hope', 'sadli', 'return', 'xs', 'stock', 'ca', 'even', 'reorder', 'bummer']",Negative,Negative,Negative
realli want love shirt snowflak stripe design realli cute fabric nice qualiti loos fit would will work mention previou review shoulder seam rest odd place upper arm littl bump fabric arm appear similar happen leav shirt wire hanger long look like nubbi littl wing come arm attrac,"['realli', 'want', 'love', 'shirt', 'snowflak', 'stripe', 'design', 'realli', 'cute', 'fabric', 'nice', 'qualiti', 'loos', 'fit', 'would', 'will', 'work', 'mention', 'previou', 'review', 'shoulder', 'seam', 'rest', 'odd', 'place', 'upper', 'arm', 'littl', 'bump', 'fabric', 'arm', 'appear', 'similar', 'happen', 'leav', 'shirt', 'wire', 'hanger', 'long', 'look', 'like', 'nubbi', 'littl', 'wing', 'come', 'arm', 'attrac']",Negative,Negative,Negative
jacket show stopper great fabric beauti embroideri well worth price,"['jacket', 'show', 'stopper', 'great', 'fabric', 'beauti', 'embroideri', 'well', 'worth', 'price']",Positive,Positive,Positive
wow top huge usual larg lean toward xl thing stretch size fear bust could squeez larg want button back gape took packag purchas blue knew right away way big look like could fit husband side poof far look ridicul look photo model tri hard control poofi,"['wow', 'top', 'huge', 'usual', 'larg', 'lean', 'toward', 'xl', 'thing', 'stretch', 'size', 'fear', 'bust', 'could', 'squeez', 'larg', 'want', 'button', 'back', 'gape', 'took', 'packag', 'purchas', 'blue', 'knew', 'right', 'away', 'way', 'big', 'look', 'like', 'could', 'fit', 'husband', 'side', 'poof', 'far', 'look', 'ridicul', 'look', 'photo', 'model', 'tri', 'hard', 'control', 'poofi']",Neutral,Neutral,Neutral
bought onlin usual size petit xx instor pickup tri kindest word describ would volumin least size big look like taken grandma tablecloth construct homemad blous blous come attach cami also way big color white describ rather ivorycream colordefinit best shade light oliv skin think look lovel,"['bought', 'onlin', 'usual', 'size', 'petit', 'xx', 'instor', 'pickup', 'tri', 'kindest', 'word', 'describ', 'would', 'volumin', 'least', 'size', 'big', 'look', 'like', 'taken', 'grandma', 'tablecloth', 'construct', 'homemad', 'blous', 'blous', 'come', 'attach', 'cami', 'also', 'way', 'big', 'color', 'white', 'describ', 'rather', 'ivorycream', 'colordefinit', 'best', 'shade', 'light', 'oliv', 'skin', 'think', 'look', 'lovel']",Neutral,Neutral,Neutral
want love dress went retail sb tri saw rack look beauti print materi tri fit like tent hit right knee like shown pictur note pass one due fit think would make fantast matern dress though,"['want', 'love', 'dress', 'went', 'retail', 'sb', 'tri', 'saw', 'rack', 'look', 'beauti', 'print', 'materi', 'tri', 'fit', 'like', 'tent', 'hit', 'right', 'knee', 'like', 'shown', 'pictur', 'note', 'pass', 'one', 'due', 'fit', 'think', 'would', 'make', 'fantast', 'matern', 'dress', 'though']",Neutral,Neutral,Neutral
