Review Token,True Rating,RNN Rating
"['bought', 'pair', 'black', 'green', 'size', 'one', 'size', 'previou', 'review', 'happi', 'fit', 'comfort', 'look', 'good', 'keep', 'shape', 'neg', 'two', 'wash', 'follow', 'directionscold', 'water', 'dryer', 'black', 'fade', 'hook', 'closur', 'one', 'difficult', 'close', 'bare', 'attach', 'overal', 'would', 'still', 'recommend']",4,2
"['shirt', 'cute', 'order', 'white', 'return', 'differ', 'color', 'white', 'sheershe']",3,3
"['comfort', 'leg', 'crop', 'skinni', 'would', 'better', 'solid', 'oppos', 'plaid', 'print', 'breathabl', 'airi', 'fabric']",4,4
"['love', 'fabric', 'pattern', 'skirt', 'leav', 'much', 'desir', 'full', 'price', 'absurd', 'consid', 'get', 'mention', 'onlin', 'built', 'slip', 'materi', 'extrem', 'thin', 'slip', 'absolut', 'must', 'see', 'attach', 'photo', 'even', 'dim', 'light', 'see', 'straight', 'also', 'price', 'point', 'strang', 'skirt', 'style', 'would', 'say', 'true', 'size', 'usual', 'medium', 'retail', 'sm']",1,1
"['excit', 'tri', 'sweater', 'arriv', 'disappoint', 'overli', 'larg', 'pratic', 'swim', 'realli', 'love', 'design', 'way', 'look', 'model', 'work', 'way']",2,2
"['work', 'know', 'fair', 'complexion', 'untan', 'leg', 'dress', 'strike', 'orang', 'floral', 'design', 'bead', 'beauti', 'fit', 'would', 'say', 'pretti', 'tt', 'refer', 'measur', 'purchas', 'medium', 'chest', 'arm', 'tight', 'like', 'review', 'state', 'length', 'length', 'pictur', 'lot', 'fabric', 'make', 'flowi', 'overal', 'good', 'qualiti', 'beauti']",2,2
"['refer', 'order', 'size', 'xs', 'suit', 'pretti', 'necklin', 'two', 'orang', 'panel', 'meet', 'white', 'center', 'panel', 'corner', 'pucker', 'bit', 'happen', 'larger', 'chest', 'longerbroad', 'torso', 'fabric', 'stretch', 'thu', 'pull', 'merg', 'area', 'flat', 'side', 'cut', 'lay', 'flat', 'stand', 'straight', 'gape', 'turnbend', 'side', 'think', 'expect', 'bottom', 'section', 'back', 'c']",4,3
"['want', 'love', 'love', 'color', 'thought', 'style', 'would', 'work', 'anyon', 'tri', 'immedi', 'took', 'definit', 'keep', 'side', 'zipper', 'complaint', 'mani', 'realli', 'made', 'uncomfort', 'also', 'detail', 'bust', 'would', 'lay', 'flat', 'look', 'odd', 'love', 'materi', 'definit', 'green', 'print', 'knew', 'would', 'never', 'wear', 'look', 'blah']",2,2
"['want', 'wear', 'journey', 'cuncun', 'want', 'blight', 'pink', 'photo', 'howev', 'dark', 'pink', 'fit', 'unfortun', 'design', 'pretti']",3,3
"['love', 'color', 'blue', 'item', 'went', 'sale', 'grab', 'glad', 'feel', 'medium', 'weight', 'could', 'throw', 'cool', 'summer', 'night', 'also', 'fall', 'sparkl', 'fabric', 'think', 'realli', 'nice', 'ad', 'touch', 'feel', 'comfort', 'look', 'ador']",4,4
"['would', 'flatter', 'someon', 'slim', 'right', 'curv', 'averag', 'size', 'mother', 'medium', 'true', 'medium', 'fabric', 'amaz', 'arm', 'hole', 'openlow', 'cut', 'tast', 'land', 'mid', 'calf', 'prefer', 'retail', 'accept', 'return', 'hassel', 'free', 'refund', 'week', 'receiv']",2,2
"['dress', 'unfortun', 'return', 'cute', 'onlin', 'look', 'like', 'sack', 'person', 'run', 'larg', 'arm', 'hole', 'low', 'flatter']",1,1
"['perfect', 'chang', 'weather', 'sweater', 'thick', 'tad', 'big', 'would', 'say', 'true', 'size', 'like', 'usual', 'order', 'sweater', 'outerwear', 'ampl', 'room', 'layer', 'underneath', 'without', 'cumbersom', 'color', 'bit', 'differ', 'shown', 'blush', 'heather', 'light', 'gray', 'thread', 'intertwin', 'note', 'pin', 'come', 'sweater', 'closeup', 'made', 'think', 'realli', 'matter', 'color']",5,5
"['found', 'dress', 'perfect', 'winter', 'season', 'warm', 'sleek', 'classi', 'dress', 'made', 'usa', 'worth', 'price', 'love', 'open', 'back', 'find', 'flatter', 'worn', 'tight', 'winter', 'easili', 'worn', 'without', 'summer', 'wise', 'invest', 'closet']",4,5
"['cute', 'plaid', 'button', 'tt', 'busti', 'l', 'fit', 'right', 'enough', 'room', 'without', 'button', 'split', 'like', 'shirt', 'dainti', 'detail', 'materi', 'button', 'make', 'stand', 'button', 'down', 'look', 'like', 'flannelswhich', 'woven', 'fine', 'materi', 'enough', 'abl', 'wear', 'camisol', 'underneath', 'flannel', 'shirt', 'color', 'vibrant', 'purpl', 'back', 'realli', 'quit', 'attract', 'happi', 'got', 'sale', 'sale']",4,4
"['much', 'lower', 'qualiti', 'robe', 'purchas']",2,2
"['jacket', 'great', 'fit', 'feel', 'like', 'nice', 'comfort', 'addit', 'professionalwork', 'wardrob', 'lightweight', 'fit', 'somewhat', 'loos', 'lb', 'small', 'fit', 'nice', 'con', 'way', 'secur', 'top', 'payer', 'wrap', 'snap', 'button', 'etc']",4,4
"['beauti', 'coat', 'fit', 'weight', 'perfect', 'hesit', 'give', 'star', 'lapel', 'lay', 'perfectli', 'flat', 'read', 'complaint', 'placement', 'button', 'bother', 'otherwis', 'gem', 'go', 'keep']",4,4
"['heavier', 'like', 'fit', 'rear', 'emphas', 'mine', 'compliant', 'faux', 'fir', 'collar', 'button', 'six', 'place', 'leav', 'gap', 'finger', 'catch', 'hook', 'thing', 'requir', 'adjust', 'sure', 'got', 'lie', 'flat', 'put', 'faux', 'fir', 'realist', 'veterinarian', 'ask', 'anim', 'love', 'color', 'starkli', 'black', 'dark', 'winter', 'coat', 'weight', 'rather', 'moder', 'warm', 'nonbulki', 'sweat']",4,5
"['first', 'product', 'arriv', 'small', 'bag', 'made', 'mani', 'mani', 'wrinkl', 'almost', 'imposs', 'determin', 'might', 'look', 'like', 'shame', 'retail', 'send', 'item', 'manner', 'secondli', 'know', 'individu', 'wear', 'bra', 'back', 'cut', 'low', 'bra', 'back', 'band', 'partial', 'show', 'idea', 'good', 'look', 'third', 'front', 'necessit', 'cami', 'way', 'cami', 'worn', 'due', 'cut', 'back', 'return', 'receiv']",4,4
"['even', 'though', 'return', 'top', 'fit', 'properli', 'nice', 'made', 'attract', 'piec', 'lot', 'versatil']",4,4
"['dress', 'look', 'feel', 'cheap', 'white', 'materi', 'stiff', 'iron', 'nice', 'grey', 'sweater', 'super', 'thin', 'cheap', 'look', 'overal', 'pretti', 'horribl', 'dress', 'save', 'money']",1,1
"['reason', 'titl', 'skirt', 'wow', 'felt', 'like', 'could', 'find', 'anywher', 'go', 'retail', 'thing', 'definit', 'mainstream', 'year', 'pro', 'tt', 'tri', 'larg', 'normal', 'either', 'fit', 'well', 'hung', 'well', 'hourglass', 'wider', 'hip', 'without', 'billow', 'flow', 'nice', 'great', 'movement', 'good', 'everyday', 'skirt', 'sheer', 'line']",2,2
"['thought', 'top', 'would', 'littl', 'form', 'fit', 'much', 'extra', 'fabric', 'near', 'bottom', 'almost', 'like', 'swing', 'style', 'top', 'fabric', 'definit', 'snag', 'linen', 'cotton', 'top', 'materi', 'rather', 'silki', 'type', 'also', 'thin', 'good', 'qualiti', 'got', 'smallest', 'size', 'possibl', 'absolut', 'huge', 'everywher', 'neck']",2,2
"['tri', 'skirt', 'usual', 'size', 'although', 'fit', 'short', 'like', 'made', 'hip', 'look', 'wide', 'bc', 'way', 'billow', 'size', 'look', 'much', 'better', 'hit', 'right', 'knee', 'front', 'skirt', 'much', 'highlow', 'pictur', 'also', 'sit', 'much', 'lower', 'waist', 'like', 'bought', 'blue', 'color', 'variat', 'gorgeou', 'remind', 'chambray', 'denim', 'color', 'roll', 'take', 'vacat', 'travel', 'rea']",4,3
"['fit', 'lot', 'noth', 'like', 'pictur', 'wide', 'like', 'tent', 'dress']",1,1
"['love', 'love', 'hesit', 'buy', 'first', 'review', 'made', 'seem', 'big', 'sure', 'kind', 'outfit', 'want', 'tri', 'jumpsuit', 'perfect', 'find', 'xs', 'typic', 'retail', 'size', 'size', 'good', 'color', 'fabul', 'fit', 'great', 'rise', 'slightli', 'short', 'problem', 'ca', 'wait', 'next', 'great', 'event', 'wish', 'could', 'buy', 'black']",5,5
"['sure', 'pant', 'right', 'someon', 'wider', 'hip', 'realli', 'unflat', 'fabric', 'lightweight', 'expect', 'pleat', 'interest', 'hip', 'end', 'hit', 'wrong', 'place', 'waist', 'also', 'much', 'lower', 'expect', 'low', 'rise', 'use', 'think', 'high', 'waist', 'wide', 'leg', 'short', 'pant', 'probabl', 'great', 'bodi', 'type', 'mine', 'also', 'long']",3,4
"['deep', 'purpl', 'keep', 'fall', 'flower', 'design', 'keep', 'feminin', 'pocket', 'make', 'fun', 'love', 'ca', 'wait', 'wear']",4,5
"['realli', 'excit', 'jacket', 'arriv', 'go', 'back', 'fabric', 'coat', 'drape', 'hang', 'nice', 'expect', 'boxi', 'stick', 'oddli', 'everi', 'direct', 'look', 'horribl', 'usual', 'xs', 'order', 'xs', 'look', 'ridicul']",1,1
"['love', 'look', 'fabric', 'skirt', 'also', 'fall', 'nice', 'flatter', 'length', 'around', 'knee', 'work', 'waist', 'stretchi', 'waist', 'look', 'cheap', 'flat', 'stomach', 'made', 'look', 'like', 'muffin', 'top', 'bet', 'would', 'look', 'great', 'flat', 'stomach']",3,3
"['pant', 'great', 'addit', 'work', 'wardrob', 'need', 'size', 'leg', 'vs', 'waist', 'noth', 'littl', 'tailor', 'wo', 'fix']",5,4
"['dislik', 'dress', 'fall', 'way', 'fall', 'model', 'pictur', 'think', 'would', 'work', 'well', 'tall', 'thin', 'women', 'smaller', 'chest', 'petit', 'larger', 'chest', 'accentu', 'chest', 'unflatt', 'way', 'manag', 'make', 'look', 'frumpi', 'time', 'recommend', 'petit', 'women']",2,2
"['jacket', 'cute', 'howev', 'normal', 'larg', 'bit', 'room', 'spare', 'irrit', 'issu', 'fit', 'arm', 'across', 'chest', 'shoulder', 'shape', 'brand', 'retail', 'fit', 'jacket', 'size', 'correctli']",1,1
"['went', 'ahead', 'order', 'size', 'base', 'previou', 'review', 'order', 'size', 'bit', 'loos', 'around', 'waist', 'pant', 'ador', 'pinstrip', 'flatter', 'definit', 'recommend']",5,4
"['absolut', 'love', 'top', 'design', 'cut', 'long', 'back', 'flatter', 'would', 'given', 'star', 'except', 'see', 'wish', 'need', 'cami', 'layer', 'top', 'get', 'old', 'fast', 'hot', 'weather']",4,4
"['side', 'scoop', 'bit', 'much', 'hope', 'abl', 'tuck', 'skirt', 'wear', 'work', 'definit', 'gap', 'show', 'side', 'midriff', 'back', 'goe']",2,2
"['thought', 'top', 'cute', 'tri', 'big', 'bottom', 'look', 'like', 'tent', 'normal', 'wear', 'l', 'xl', 'took', 'back', 'store', 'tri', 'medium', 'one', 'fit', 'better', 'bottom', 'still', 'big', 'sad']",1,1
"['great', 'sweater', 'wear', 'top', 'instead', 'yarn', 'use', 'super', 'soft', 'warm', 'typic', 'wear', 'size', 'medium', 'sweater', 'top', 'order', 'size', 'medium', 'fit', 'perfectli']",4,4
"['bought', 'moss', 'pretti', 'pastel', 'green', 'nice', 'tight', 'yet', 'stylish', 'dress', 'drawback', 'stretch', 'lot', 'get', 'two', 'wear', 'mayb', 'worn', 'hour', 'hour', 'day', 'wear', 'get', 'light', 'yellow', 'pilcro', 'hyphen', 'chino', 'color', 'style', 'store', 'nice', 'like', 'color', 'refer', 'size', 'would', 'say', 'tt', 'b']",4,4
"['first', 'saw', 'store', 'love', 'idea', 'shirtdress', 'twist', 'tri', 'usual', 'size', 'could', 'get', 'bust', 'wrote', 'move', 'back', 'store', 'shop', 'parti', 'dress', 'saw', 'sale', 'although', 'right', 'parti', 'decid', 'tri', 'bigger', 'size', 'size', 'avail', 'size', 'perfect', 'will', 'size', 'reward', 'comfort', 'versatil', 'dress', 'super', 'casu']",4,4
"['love', 'dress', 'color', 'amaz', 'also', 'fabric', 'soft', 'suppl', 'curvi', 'girl', 'dress', 'justic', 'bust', 'waist', 'hip', 'truli', 'amaz', 'dress', 'dress', 'dress', 'best', 'part', 'profession', 'enough', 'causal', 'offic', 'look']",5,5
"['love', 'style', 'swimsuit', 'model', 'purchas', 'realiz', 'support', 'wire', 'pad', 'line', 'chest', 'rest', 'swimsuit', 'great', 'like', 'look', 'chest', 'provid', 'support', 'end', 'return']",3,3
"['purchas', 'larg', 'normal', 'size', 'bottom', 'littl', 'roomi', 'waist', 'high', 'go', 'tack', 'waist', 'good', 'qualiti', 'best', 'pant', 'world']",3,3
"['fail', 'read', 'websit', 'descript', 'vest', 'polyest', 'pocket', 'decor', 'size', 'small', 'due', 'fact', 'vest', 'polyest', 'shearlinglin']",3,3
"['within', 'wash', 'color', 'fade', 'black', 'black', 'like', 'pair', 'pant', 'wash', 'year', 'use', 'wash', 'hook', 'eye', 'closur', 'began', 'fall', 'pant', 'fit', 'well', 'albeit', 'bit', 'short', 'run', 'small', 'size', 'usual', 'let', 'hem', 'sew', 'hook', 'eye', 'closur', 'back', 'redi', 'good', 'go', 'nearli', 'expect', 'much', 'work', 'first']",2,2
"['yike', 'quit', 'smell', 'one', 'like', 'wethot', 'wool', 'color', 'beauti', 'sweater', 'enorm', 'strang', 'fit', 'arm', 'well', 'one', 'went', 'back', 'day']",1,1
"['jacket', 'small', 'anyway', 'way', 'big', 'tall', 'athlet', 'thing', 'look', 'like', 'shrunk', 'mani', 'better', 'fit', 'type', 'went', 'back']",1,1
"['coupl', 'pair', 'natori', 'hipster', 'recent', 'purchas', 'yellow', 'go', 'front', 'close', 'natori', 'bra', 'tri', 'wear', 'thong', 'panti', 'work', 'thank', 'natori', 'make', 'love', 'panti', 'still', 'make', 'feel', 'sexi', 'way', 'comfort', 'also', 'receiv', 'rave', 'review', 'husband']",5,5
"['look', 'realli', 'warm', 'stylish', 'coat', 'could', 'wear', 'weather', 'frigid', 'sometim', 'get', 'dc', 'area', 'tri', 'size', 'small', 'usual', 'coat', 'size', 'coat', 'fit', 'flatter', 'refer', 'pound', 'usual', 'wear', 'smallxsmal', 'retail', 'top', 'coat', 'look', 'like', 'lineback', 'pad', 'front', 'materi', 'doubl', 'make', 'look', 'like', 'larg', 'protrud', 'stomach', 'shoulder', 'bulki']",1,1
"['like', 'everyth', 'tunic', 'except', 'way', 'look', 'fabric', 'great', 'heavi', 'light', 'design', 'cute', 'love', 'color', 'got', 'yellow', 'cut', 'well', 'good', 'length', 'said', 'curvi', 'felt', 'like', 'look', 'even', 'rounder', 'top', 'taller', 'probabl', 'would', 'perfect']",5,3
"['everi', 'singl', 'time', 'store', 'dress', 'caught', 'eye', 'never', 'larg', 'xl', 'tri', 'howev', 'free', 'ship', 'offer', 'came', 'took', 'chanc', 'order', 'xl', 'larg', 'larg', 'much', 'better', 'littl', 'snug', 'shrunk', 'would', 'luck', 'would', 'kept', 'one', 'would', 'larg', 'howev', 'go', 'back', 'plaid', 'dress', 'sound', 'like', 'good', 'idea', 'winter', 'look', 'hanger', 'bodi']",2,2
"['ag', 'stevi', 'ankl', 'jean', 'rest', 'lyocel', 'rayon', 'polyest', 'polyurethan', 'result', 'thin', 'clingi', 'jean', 'show', 'everi', 'lump', 'stretch', 'longer', 'love', 'ag', 'twill', 'cotton', 'modal', 'pu', 'seem', 'ag', 'also', 'stop', 'make', 'denim', 'corduroy', 'cotton', 'least', 'sure', 'great', 'choic', 'someon', 'look', 'soft', 'thin', 'pant', 'feel', 'like', 'pj', 'b']",2,2
"['way', 'worth', 'price', 'deepli', 'disappoint', 'arriv', 'materi', 'thin', 'feel', 'cheap', 'love', 'design', 'anna', 'sui', 'overpr']",1,1
"['excit', 'get', 'sweater', 'mail', 'unfortun', 'sweater', 'line', 'materi', 'soft', 'warm', 'btw', 'polka', 'dot', 'shed', 'like', 'crazi', 'wore', 'white', 'tshirt', 'first', 'time', 'shirt', 'cover', 'black', 'fuzz', 'end', 'day', 'much', 'gather', 'ball', 'thrown', 'away', 'disappoint', 'lint', 'roller', 'ca', 'even', 'clean', 'term', 'size', 'fit', 'tt', 'normal', 'wear', 'l', 'xl', 'got']",2,2
"['would', 'l', 'love', 'keep', 'even', 'big', 'pretti', 'broad', 'muscular', 'shoulder', 'back', 'swim', 'wish', 'retail', 'would', 'stock', 'petit', 'would', 'repurchas', 'avail', 'alway', 'sell', 'quickli', 'never', 'restock']",3,3
"['love', 'vest', 'get', 'compliment', 'everi', 'time', 'wear', 'stretchi', 'unfortun', 'got', 'ranch', 'dress', 'spot', 'treat', 'shout', 'spot', 'gone', 'color', 'fade', 'littl', 'tip', 'spill', 'lol', 'fault', 'though', 'still', 'star']",5,3
"['skirt', 'beauti', 'differ', 'flatter', 'due', 'side', 'pocket', 'back', 'pleat', 'great', 'skirt', 'love', 'design', 'fabric']",4,5
"['lb', 'order', 'small', 'fit', 'perfect', 'super', 'soft', 'denim', 'love', 'color', 'love', 'worn', 'feel']",5,5
"['order', 'side', 'zipper', 'zip', 'front', 'even', 'though', 'order', 'list', 'bag', 'label', 'call', 'wine', 'side', 'zip', 'pant', 'also', 'least', 'two', 'size', 'larger', 'mark', 'flimsi', 'materi', 'bother', 'charg', 'send', 'back', 'even', 'though', 'product', 'descript', 'name', 'someon', 'chang', 'websit', 'wrong']",1,1
"['realli', 'love', 'way', 'sweater', 'fit', 'neg', 'fit', 'rather', 'tight', 'shoulder', 'broad', 'shoulder', 'sweater', 'fit', 'fine', 'arm', 'littl', 'tight', 'rais', 'size', 'small', 'fit', 'well', 'everywher', 'els', 'keep', 'orang', 'color', 'pretti', 'kind', 'glow', 'bit', 'wish', 'also', 'gotten', 'bluegreen', 'pretti', 'feminin', 'great', 'pant', 'skirt', 'usual', 'small', 'medium', 'often', 'shoulder', 'got']",4,4
"['great', 'look', 'top', 'person', 'worn', 'jean', 'skirt', 'differ', 'look', 'cute', 'way', 'would', 'order', 'size', 'though', 'flexibl', 'fabric', 'shoulderschest', 'area', 'need', 'littl', 'room', 'move', 'comfort']",5,5
"['great', 'dress', 'fit', 'flatter', 'small', 'v', 'cut', 'front', 'bead', 'around', 'necklin', 'keep', 'becom', 'bore', 'lbd', 'classi', 'enough', 'wear', 'funer', 'dress', 'killer', 'shoe', 'thrill', 'purchas']",1,1
"['keep', 'tri', 'find', 'peplum', 'work', 'far', 'unsuccess', 'think', 'shape', 'peplum', 'shape', 'play', 'well', 'togeth', 'asid', 'peplum', 'issu', 'shirt', 'massiv', 'amount', 'materi', 'run', 'larg', 'materi', 'alon', 'thick', 'make', 'bulkier', 'shirt', 'add', 'volum', 'peplum', 'look', 'felt', 'huge', 'needless', 'say', 'one', 'return', 'sale', 'sale']",1,1
"['love', 'order', 'sale', 'realli', 'think', 'worth', 'full', 'price', 'went', 'small', 'even', 'though', 'extra', 'small', 'would', 'good', 'slender', 'full', 'bust', 'small', 'fit', 'similar', 'model', 'want', 'fit', 'well', 'sleev', 'long', 'arm', 'length', 'went', 'small', 'mayb', 'gone', 'smaller', 'roomi', 'well', 'made', 'although', 'need', 'cami', 'still', 'feel', 'cozi', 'perfect', 'mi']",5,5
"['top', 'big', 'disappoint', 'order', 'two', 'grey', 'motif', 'print', 'forest', 'anim', 'size', 'neither', 'fit', 'well', 'one', 'cut', 'much', 'smaller', 'problem', 'numericallys', 'buttondown', 'style', 'maev', 'top', 'understand', 'size', 'keep', 'happen', 'purchas', 'two', 'usual', 'one', 'fit', 'time', 'unfortun', 'neither', 'work', 'tight', 'armsshould']",1,1
"['rather', 'bore', 'tank', 'thought', 'perfect', 'cardigan', 'work', 'decid', 'fit', 'boxi', 'look', 'good', 'girl', 'curv']",2,2
"['sure', 'cup', 'size', 'medium', 'fit', 'perfect', 'materi', 'soft', 'stretchi', 'usual', 'wear', 'medium', 'size', 'shirt', 'definit', 'wo', 'wear', 'public', 'like', 'lot', 'home', 'wear', 'match', 'underwear', 'may', 'run', 'larg', 'usual', 'one', 'size', 'larger', 'bottom', 'top', 'medium', 'work']",5,5
"['sweet', 'top', 'shown', 'model', 'appear', 'panel', 'behind', 'lace', 'front', 'top', 'soth', 'entir', 'front', 'top', 'see', 'one', 'would', 'need', 'wear', 'camisol', 'materi', 'blous', 'sheerit', 'appear', 'rather', 'cheap', 'actual', 'wear', 'top', 'sheer', 'make', 'sens', 'camisol', 'underneath', 'said', 'go', 'abl', 'see', 'bra', 'skin', 'belli', 'button', 'camisol']",2,2
"['dress', 'ran', 'big', 'tight', 'bust', 'materi', 'sooo', 'sheer', 'shape', 'dress', 'ca', 'see', 'ruffl', 'flounc', 'run', 'bottom', 'dress']",1,1
"['realli', 'like', 'romper', 'order', 'fit', 'bottom', 'bottom', 'top', 'order', 'mp', 'cover', 'bottom', 'petit', 'height', 'keeper', 'belt', 'ad', 'someth', 'cinch', 'waist', 'shape']",4,4
"['trire', 'one', 'lvo', 'right', 'away', 'cut', 'flatter', 'sleev', 'littl', 'long', 'order', 'petit', 'red', 'color', 'like', 'wine', 'color', 'nice', 'also', 'order', 'green', 'see', 'color', 'person', 'sure', 'keep', 'worn', 'anyth', 'realli', 'jean', 'pant', 'skirt', 'dress']",5,4
"['like', 'peopl', 'want', 'beauti', 'dress', 'fit', 'decid', 'see', 'mayb', 'mayb', 'neg', 'review', 'wrong', 'sort', 'breast', 'top', 'probabl', 'wo', 'fit', 'properli', 'imagin', 'narrow', 'upper', 'torso', 'like', 'possibl', 'might', 'find', 'top', 'part', 'dress', 'close', 'properli', 'c', 'could', 'get', 'size', 'button', 'waist', 'hit', 'strang', 'spot', 'despit', 'pictur', 'show', 'narrow', 'waist', 'grad']",2,2
"['concept', 'sweater', 'realli', 'pretti', 'usual', 'size', 'xl', 'fit', 'perfectli', 'tight', 'loos', 'color', 'sweater', 'like', 'photo', 'lot', 'brown', 'tone', 'put', 'sweater', 'take', 'must', 'torn', 'hole', 'inch', 'tear', 'front', 'peplum', 'bottom', 'panel', 'felt', 'bodi', 'sweater', 'liter', 'pull', 'apart', 'two', 'fabric', 'meet', 'issu', 'sweater', 'area', 'front']",4,4
"['order', 'jean', 'twice', 'love', 'first', 'pair', 'mismark', 'size', 'reorder', 'second', 'pair', 'still', 'fit', 'run', 'realli', 'small', 'would', 'probabl', 'need', 'one', 'mayb', 'two', 'size', 'larger', 'normal', 'achiev', 'fit', 'feel', 'skinni', 'jean', 'closet']",2,2
"['dress', 'cute', 'photo', 'wore', 'like', 'sack', 'put', 'great', 'qualiti', 'fabric', 'love', 'littl', 'sparkl', 'hemlin', 'scallop', 'great', 'put', 'immedi', 'took', 'back', 'put', 'back', 'sack', 'return', 'love', 'look', 'terribl', 'petit', 'weigh', 'larg', 'dress', 'made', 'look', 'like', 'oompaloompa']",2,2
